signal_time,fill_time,symbol,side,qty,fill_price,commission,slip,slip_dir,strategy_id,exit_reason,is_maker
2022-04-14,2022-04-15,BNB-USDT,buy,3.011313764914094,415.11469999999997,1.2500406101281847,0.4147,positive,TrendUp,signal,False
2022-04-15,2022-04-16,BNB-USDT,sell,3.011313764914094,416.8827,1.2553646128645528,0.4173,negative,TrendUp,Close below SMA30,False
2022-05-30,2022-05-31,BNB-USDT,short,2.6691797569467743,321.4782,0.8580831037396865,0.32180000000000003,negative,TrendDown,signal,False
2022-06-05,2022-06-06,BTC-USDT,short,0.03859228985095057,29889.29079,0.5767480868035136,29.91921,negative,TrendDown,signal,True
2022-06-06,2022-06-07,BTC-USDT,cover,0.03859228985095057,31404.473099999996,1.2119705284915798,31.3731,positive,TrendDown,Close above SMA30,False
2022-07-05,2022-07-06,SOL-USDT,short,14.558012942349743,35.37459,0.5149837390503158,0.03541,negative,TrendDown,signal,False
2022-07-06,2022-07-07,SOL-USDT,cover,14.558012942349743,37.07704,0.539768028184019,0.03704,positive,TrendDown,Close above SMA30,False
2022-07-06,2022-07-07,BNB-USDT,cover,2.6691797569467743,238.83859999999996,0.6375031562975078,0.2386,positive,TrendDown,Close above SMA30,False
2022-07-08,2022-07-09,BTC-USDT,short,0.043193459978055626,21573.15525,0.9318192178912555,21.59475,negative,TrendDown,signal,False
2022-07-09,2022-07-10,BTC-USDT,cover,0.043193459978055626,21613.74215,0.9335723065320388,21.59215,positive,TrendDown,Close above SMA30,False
2022-08-03,2022-08-04,SOL-USDT,buy,16.251346179404553,38.57854,0.6269532086360057,0.03854,positive,TrendUp,signal,False
2022-08-04,2022-08-05,SOL-USDT,sell,16.251346179404553,38.79117,0.6304087323741325,0.038829999999999996,negative,TrendUp,Close below SMA30,False
2022-08-17,2022-08-18,BTC-USDT,buy,0.057924611689443115,23366.00266,1.353466630814995,23.34266,positive,TrendUp,signal,False
2022-08-18,2022-08-19,BTC-USDT,sell,0.057924611689443115,23168.258550000002,1.3420123800293704,23.19145,negative,TrendUp,Close below SMA30,False
2022-08-19,2022-08-20,ETH-USDT,buy,0.49358971460901463,1610.609,0.7949800366567104,1.609,positive,TrendUp,signal,False
2022-08-19,2022-08-20,BNB-USDT,buy,3.8390515207306803,279.279,1.0721664696581437,0.279,positive,TrendUp,signal,False
2022-08-20,2022-08-21,ETH-USDT,sell,0.49358971460901463,1574.45397,0.77713428571733,1.57603,negative,TrendUp,Close below SMA30,False
2022-08-20,2022-08-21,BNB-USDT,sell,3.8390515207306803,283.5162,1.0884332987617837,0.2838,negative,TrendUp,Close below SMA30,False
2022-08-22,2022-08-23,BNB-USDT,buy,3.794322104722734,300.29999999999995,1.1394349280482368,0.3,positive,TrendUp,signal,False
2022-08-23,2022-08-24,BNB-USDT,sell,3.794322104722734,299.0007,1.1345049653375707,0.2993,negative,TrendUp,Close below SMA30,False
2022-09-11,2022-09-12,SOL-USDT,short,26.680820810261945,34.95501,0.9326283582309144,0.03499,negative,TrendDown,signal,False
2022-09-12,2022-09-13,SOL-USDT,cover,26.680820810261945,37.477439999999994,0.9999288610673434,0.03744,positive,TrendDown,Close above SMA30,False
2022-09-14,2022-09-15,SOL-USDT,short,23.209649517792165,34.085879999999996,0.7911213283055215,0.03412,negative,TrendDown,signal,False
2022-09-17,2022-09-18,SOL-USDT,cover,23.209649517792165,33.72368999999999,0.7827150253466723,0.03369,positive,TrendDown,Close above SMA30,False
2022-09-22,2022-09-23,SOL-USDT,short,23.955107973644605,32.39757,0.7760872874337094,0.03243,negative,TrendDown,signal,False
2022-09-23,2022-09-24,SOL-USDT,cover,23.955107973644605,33.703669999999995,0.8073750539580864,0.033670000000000005,positive,TrendDown,Close above SMA30,False
2022-09-23,2022-09-24,BNB-USDT,short,4.723289026760955,276.4233,1.3056271396310513,0.2767,negative,TrendDown,signal,False
2022-09-28,2022-09-29,BNB-USDT,cover,4.723289026760955,281.8816,1.3314082681258208,0.2816,positive,TrendDown,Close above SMA30,False
2022-10-03,2022-10-04,BTC-USDT,short,0.06546216557760356,19609.450920000003,1.2836771230109307,19.629080000000002,negative,TrendDown,signal,False
2022-10-04,2022-10-05,BTC-USDT,cover,0.06546216557760356,20358.157819999997,1.3326890980678248,20.33782,positive,TrendDown,Close above SMA30,False
2022-10-16,2022-10-17,BTC-USDT,short,0.08452719116249154,19243.71702,1.626617347226432,19.26298,negative,TrendDown,signal,False
2022-10-17,2022-10-18,BTC-USDT,cover,0.08452719116249154,19568.028479999997,1.6540304840020386,19.54848,positive,TrendDown,Close above SMA30,False
2022-10-17,2022-10-18,BNB-USDT,short,6.453205976486469,275.4243,1.7773697388296024,0.2757,negative,TrendDown,signal,False
2022-10-18,2022-10-19,BTC-USDT,short,0.08656693407579087,19308.112559999998,1.6714441071094697,19.32744,negative,TrendDown,signal,False
2022-10-18,2022-10-19,ETH-USDT,short,0.9750024385225378,1309.39929,1.2766675007496797,1.31071,negative,TrendDown,signal,False
2022-10-20,2022-10-21,BNB-USDT,cover,6.453205976486469,269.26899999999995,1.7376483200825346,0.269,positive,Router,StateSwitch,False
2022-10-23,2022-10-24,BTC-USDT,cover,0.08656693407579087,19589.9704,1.6958436761634943,19.570400000000003,positive,TrendDown,Close above SMA30,False
2022-10-23,2022-10-24,ETH-USDT,cover,0.9750024385225378,1365.5541899999998,1.3314186651846687,1.36419,positive,TrendDown,Close above SMA30,False
2022-11-08,2022-11-09,ETH-USDT,buy,0.6127043290013063,1336.10477,0.40931858828914736,1.33477,positive,TrendUp,signal,True
2022-11-09,2022-11-10,ETH-USDT,sell,0.6127043290013063,1101.62727,0.674971797274891,1.10273,negative,TrendUp,Close below SMA30,False
2022-11-10,2022-11-11,ETH-USDT,buy,0.4873069986987815,1300.57928,0.6337813855066222,1.29928,positive,TrendUp,signal,False
2022-11-11,2022-11-12,ETH-USDT,sell,0.4873069986987815,1288.06065,0.6276809694935016,1.28935,negative,TrendUp,Close below SMA30,False
2022-11-11,2022-11-12,BNB-USDT,buy,2.205994167050032,290.69039999999995,0.6412613268174405,0.2904,positive,TrendUp,signal,False
2022-11-12,2022-11-13,BNB-USDT,sell,2.205994167050032,282.6171,0.6234516741085956,0.2829,negative,TrendUp,Close below SMA30,False
2022-11-30,2022-12-01,ETH-USDT,short,0.7791501683774674,1293.16554,1.0075701482309385,1.2944600000000002,negative,TrendDown,signal,False
2022-12-02,2022-12-03,ETH-USDT,cover,0.7791501683774674,1296.8755799999997,1.0104608265216255,1.29558,positive,TrendDown,Close above SMA30,False
2022-12-04,2022-12-05,BTC-USDT,short,0.09844474889622916,17089.54335,1.682375803841973,17.106650000000002,negative,TrendDown,signal,False
2022-12-06,2022-12-07,BTC-USDT,cover,0.09844474889622916,17106.048959999996,1.6840006944738015,17.08896,positive,TrendDown,Close above SMA30,False
2022-12-17,2022-12-18,BTC-USDT,buy,0.10766723881492878,16793.29652,0.9040439334543762,16.77652,positive,TrendUp,signal,True
2022-12-18,2022-12-19,BTC-USDT,sell,0.10766723881492878,16722.261,1.8004396686125694,16.739,negative,TrendUp,Close below SMA30,False
2022-12-20,2022-12-21,BTC-USDT,buy,0.10962818944973737,16912.45556,0.927040941095972,16.895560000000003,positive,TrendUp,signal,True
2022-12-21,2022-12-22,BTC-USDT,sell,0.10962818944973737,16807.85532,1.842614747264736,16.82468,negative,TrendUp,Close below SMA30,False
2022-12-22,2022-12-23,BTC-USDT,buy,0.11778846266691206,16838.25143,0.9916758749693169,16.82143,positive,TrendUp,signal,True
2022-12-23,2022-12-24,BTC-USDT,sell,0.11778846266691206,16761.74148,1.9743397605494115,16.77852,negative,Router,StateSwitch,False
2023-02-09,2023-02-10,BTC-USDT,buy,0.07487549105919183,21818.146349999995,0.8168222109787818,21.79635,positive,TrendUp,signal,True
2023-02-09,2023-02-10,ETH-USDT,buy,0.7921296657089573,1546.8953499999998,1.2253416964822401,1.54535,positive,TrendUp,signal,False
2023-02-09,2023-02-10,SOL-USDT,buy,29.40277022467656,20.50048,0.6027709029355773,0.02048,positive,TrendUp,signal,False
2023-02-09,2023-02-10,BNB-USDT,buy,4.152664906304996,306.5062,1.2728175403049005,0.30619999999999997,positive,TrendUp,signal,False
2023-02-10,2023-02-11,BTC-USDT,sell,0.07487549105919183,21603.56481,1.6175775237778265,21.62519,negative,TrendUp,Close below SMA30,False
2023-02-10,2023-02-11,ETH-USDT,sell,0.7921296657089573,1511.53695,1.1973332589102368,1.51305,negative,TrendUp,Close below SMA30,False
2023-02-10,2023-02-11,SOL-USDT,sell,29.40277022467656,20.079900000000002,0.5904046858344829,0.020100000000000003,negative,TrendUp,Close below SMA30,False
2023-02-10,2023-02-11,BNB-USDT,sell,4.152664906304996,305.59409999999997,1.2690298946438596,0.3059,negative,TrendUp,Close below SMA30,False
2023-02-11,2023-02-12,BNB-USDT,buy,4.454145423157172,310.71039999999994,0.691974653043667,0.3104,positive,TrendUp,signal,True
2023-02-13,2023-02-14,BNB-USDT,sell,4.454145423157172,294.0057,1.3095441430371204,0.2943,negative,TrendUp,Close below SMA30,False
2023-02-16,2023-02-17,BNB-USDT,buy,3.653666188568691,304.70439999999996,1.1132881637881098,0.3044,positive,TrendUp,signal,False
2023-02-19,2023-02-20,BNB-USDT,sell,3.653666188568691,311.1885,1.1369789007214082,0.3115,negative,TrendUp,Close below SMA30,False
2023-02-24,2023-02-25,BTC-USDT,buy,0.058644707353437055,23207.224039999997,1.360980862311449,23.184040000000003,positive,TrendUp,signal,False
2023-02-25,2023-02-26,BTC-USDT,sell,0.058644707353437055,23133.91293,1.3566815537197436,23.15707,negative,TrendUp,Close below SMA30,False
2023-03-17,2023-03-18,SOL-USDT,short,30.230075180977064,21.578400000000002,0.6523166542851956,0.0216,negative,TrendDown,signal,False
2023-03-19,2023-03-20,SOL-USDT,cover,30.230075180977064,21.881859999999996,0.6614902728996147,0.02186,positive,TrendDown,Close above SMA30,False
2023-04-03,2023-04-04,BNB-USDT,buy,4.76429783659424,309.1088,1.4726863871122418,0.3088,positive,TrendUp,signal,False
2023-04-04,2023-04-05,BNB-USDT,sell,4.76429783659424,310.48920000000004,1.4792630238458764,0.3108,negative,TrendUp,Close below SMA30,False
2023-04-05,2023-04-06,BNB-USDT,buy,5.142590271991467,314.21389999999997,0.8079366727322497,0.31389999999999996,positive,TrendUp,signal,True
2023-04-06,2023-04-07,BNB-USDT,sell,5.142590271991467,311.9877,1.6044249110009923,0.3123,negative,TrendUp,Close below SMA30,False
2023-04-20,2023-04-21,BTC-USDT,buy,0.05529466706235915,28271.893649999998,1.5632849465991758,28.243650000000002,positive,TrendUp,signal,False
2023-04-21,2023-04-22,BTC-USDT,sell,0.05529466706235915,27235.57716,1.5059821713133934,27.26284,negative,TrendUp,Close below SMA30,False
2023-04-21,2023-04-22,ETH-USDT,buy,0.673914762260104,1850.6187699999998,1.247159308418636,1.84877,positive,TrendUp,signal,False
2023-04-21,2023-04-22,BNB-USDT,buy,4.801903965041922,321.52119999999996,0.7719569625625183,0.3212,positive,TrendUp,signal,True
2023-04-22,2023-04-23,ETH-USDT,sell,0.673914762260104,1872.29583,1.2617677991550342,1.8741700000000001,negative,TrendUp,Close below SMA30,False
2023-04-23,2023-04-24,BTC-USDT,buy,0.05765990164744924,27618.180589999996,1.5924615765008914,27.590590000000002,positive,TrendUp,signal,False
2023-04-23,2023-04-24,SOL-USDT,buy,37.849745513765725,21.491469999999996,0.8134466702167306,0.02147,positive,TrendUp,signal,False
2023-04-24,2023-04-25,BTC-USDT,sell,0.05765990164744924,27483.41907,1.5846912405118307,27.510930000000002,negative,TrendUp,Close below SMA30,False
2023-04-24,2023-04-25,SOL-USDT,sell,37.849745513765725,21.36861,0.8087964504829095,0.02139,negative,TrendUp,Close below SMA30,False
2023-04-25,2023-04-26,SOL-USDT,buy,39.236056790938285,21.951929999999997,0.43065358607535087,0.02193,positive,TrendUp,signal,True
2023-04-26,2023-04-27,SOL-USDT,sell,39.236056790938285,21.25872,0.8341083452226555,0.02128,negative,TrendUp,Close below SMA30,False
2023-04-29,2023-04-30,BNB-USDT,sell,4.801903965041922,321.57809999999995,1.5441871534606475,0.32189999999999996,negative,TrendUp,Close below SMA30,False
2023-05-02,2023-05-03,BNB-USDT,buy,4.91019990873387,321.72139999999996,1.5797163889177328,0.32139999999999996,positive,TrendUp,signal,False
2023-05-04,2023-05-05,BNB-USDT,sell,4.91019990873387,323.5761,1.5888233366884614,0.32389999999999997,negative,TrendUp,Close below SMA30,False
2023-05-05,2023-05-06,BNB-USDT,buy,5.438310825425396,326.82649999999995,0.8886920464929465,0.3265,positive,TrendUp,signal,True
2023-05-06,2023-05-07,BTC-USDT,buy,0.05135643606558529,28877.038189999996,1.4830217655681996,28.84819,positive,TrendUp,signal,False
2023-05-06,2023-05-07,BNB-USDT,sell,5.438310825425396,321.678,1.7493849497011906,0.322,negative,TrendUp,Close below SMA30,False
2023-05-07,2023-05-08,BTC-USDT,sell,0.05135643606558529,28401.65991,1.458608031324412,28.43009,negative,TrendUp,Close below SMA30,False
2023-05-26,2023-05-27,ETH-USDT,short,0.9640072672321283,1825.9722,1.760250470563837,1.8278,negative,TrendDown,signal,False
2023-05-28,2023-05-29,ETH-USDT,cover,0.9640072672321283,1910.54864,1.8417827733604593,1.9086400000000001,positive,TrendDown,Close above SMA30,False
2023-05-28,2023-05-29,SOL-USDT,short,56.96319064741898,20.789189999999998,1.1842185933754161,0.02081,negative,TrendDown,signal,False
2023-05-30,2023-05-31,SOL-USDT,cover,56.96319064741898,21.27125,1.211678269058911,0.02125,positive,TrendDown,Close above SMA30,False
2023-06-01,2023-06-02,SOL-USDT,short,59.67910778278084,20.46951,1.2216020935507101,0.020489999999999998,negative,TrendDown,signal,False
2023-06-02,2023-06-03,SOL-USDT,cover,59.67910778278084,21.28126,1.2700466092933826,0.02126,positive,TrendDown,Close above SMA30,False
2023-06-07,2023-06-08,ETH-USDT,short,0.8993631810993118,1830.29787,0.8230512573612474,1.83213,negative,TrendDown,signal,True
2023-06-17,2023-06-18,BTC-USDT,short,0.061490029369373984,26490.47301,1.6288999633935088,26.516990000000003,negative,TrendDown,signal,False
2023-06-19,2023-06-20,BTC-USDT,cover,0.061490029369373984,26871.194349999994,1.6523105297716558,26.84435,positive,TrendDown,Close above SMA30,False
2023-06-20,2023-06-21,ETH-USDT,cover,0.8993631810993118,1793.7819899999997,1.6132614767250537,1.79199,positive,TrendDown,Stop/Trail hit,False
2023-07-03,2023-07-04,BNB-USDT,short,5.311723108170882,246.2535,1.3080304064179582,0.2465,negative,TrendDown,signal,False
2023-07-10,2023-07-11,BNB-USDT,cover,5.311723108170882,246.44619999999995,1.3090539754609025,0.2462,positive,TrendDown,Close above SMA30,False
2023-07-16,2023-07-17,BNB-USDT,buy,5.627312582600431,242.54229999999998,1.3648613366028486,0.24230000000000002,positive,TrendUp,signal,False
2023-07-17,2023-07-18,BTC-USDT,buy,0.06480224529814409,30168.137999999995,0.9774815394321309,30.138,positive,TrendUp,signal,True
2023-07-18,2023-07-19,BTC-USDT,sell,0.06480224529814409,29829.28086,1.9330043753569544,29.85914,negative,TrendUp,Close below SMA30,False
